Time [s],PID,Address,Endpoint,Frame #,Data,CRC
1.856503260000000,SOF,,,0x163,,0x15
1.857503240000000,SOF,,,0x164,,0x1A
1.858503220000000,SOF,,,0x165,,0x05
1.859503200000000,SOF,,,0x166,,0x0D
1.860503180000000,SOF,,,0x167,,0x12
1.861503160000000,SOF,,,0x168,,0x13
1.862503140000000,SOF,,,0x169,,0x0C
1.863503120000000,SOF,,,0x16A,,0x04
1.864503100000000,SOF,,,0x16B,,0x1B
1.865503080000000,SOF,,,0x16C,,0x14
1.866503064000000,SOF,,,0x16D,,0x0B
1.866732608000000,SETUP,0x1A,0x00,,,0x07
1.866735872000000,DATA0,,,,0x00 0x01 0x01 0x00 0x00 0x00 0x00 0x00,0xE5AE
1.866744304000000,ACK,,,,,
1.866749120000000,IN,0x1A,0x00,,,0x07
1.866752380000000,DATA1,,,,,0x0000
1.866755636000000,ACK,,,,,
1.866935220000000,SETUP,0x1A,0x00,,,0x07
1.866938484000000,DATA0,,,,0x21 0x0A 0x00 0x00 0x00 0x00 0x00 0x00,0x20D6
1.866946912000000,ACK,,,,,
1.866951752000000,IN,0x1A,0x00,,,0x07
1.866955012000000,DATA1,,,,,0x0000
1.866958264000000,ACK,,,,,
1.867503044000000,SOF,,,0x16E,,0x03
1.867506308000000,IN,0x1A,0x01,,,0x11
1.867509400000000,NAK,,,,,
1.868503024000000,SOF,,,0x16F,,0x1C
1.868506288000000,IN,0x1A,0x01,,,0x11
1.868509380000000,NAK,,,,,
1.869503004000000,SOF,,,0x170,,0x01
1.869507600000000,OUT,0x1A,0x01,,,0x11
1.869510868000000,DATA0,,,,0xFF 0x55 0x60 0xDE 0xC3 0xC7 0x22 0xB9 0x03 0x00 0x00 0x40 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0xB0 0xF2 0x76 0x00 0x4D 0x13 0x00 0x10 0x06 0xCD 0x00 0x10 0x00 0x00 0x00 0xC0 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x03 0x00 0x00 0x00 0x00 0x00 0x00 0x40 0x00 0x00 0x00 0x00 0xF8 0xCC 0x75 0x6C,0x9A34
1.869556708000000,ACK,,,,,
1.869558632000000,IN,0x1A,0x01,,,0x11
1.869561712000000,NAK,,,,,
1.870502984000000,SOF,,,0x171,,0x1E
1.870507180000000,IN,0x1A,0x01,,,0x11
