Time [s],PID,Address,Endpoint,Frame #,Data,CRC
1.616677160000000,SOF,,,0x67E,,0x04
1.617677140000000,SOF,,,0x67F,,0x1B
1.618677124000000,SOF,,,0x680,,0x0A
1.619677104000000,SOF,,,0x681,,0x15
1.620677084000000,SOF,,,0x682,,0x1D
1.621677064000000,SOF,,,0x683,,0x02
1.622677044000000,SOF,,,0x684,,0x0D
1.623677024000000,SOF,,,0x685,,0x12
1.624677004000000,SOF,,,0x686,,0x1A
1.625676984000000,SOF,,,0x687,,0x05
1.626641016000000,SETUP,0x0E,0x00,,,0x1C
1.626644280000000,DATA0,,,,0x00 0x01 0x01 0x00 0x00 0x00 0x00 0x00,0xE5AE
1.626652708000000,ACK,,,,,
1.626676964000000,SOF,,,0x688,,0x04
1.626680228000000,IN,0x0E,0x00,,,0x1C
1.626683480000000,DATA1,,,,,0x0000
1.626686744000000,ACK,,,,,
1.626914260000000,SETUP,0x0E,0x00,,,0x1C
1.626917524000000,DATA0,,,,0x21 0x0A 0x00 0x00 0x00 0x00 0x00 0x00,0x20D6
1.626925944000000,ACK,,,,,
1.626930772000000,IN,0x0E,0x00,,,0x1C
1.626934024000000,DATA1,,,,,0x0000
1.626937272000000,ACK,,,,,
1.627676944000000,SOF,,,0x689,,0x1B
1.627680208000000,IN,0x0E,0x01,,,0x0A
1.627683304000000,NAK,,,,,
1.628676924000000,SOF,,,0x68A,,0x13
1.628680192000000,IN,0x0E,0x01,,,0x0A
1.628683272000000,NAK,,,,,
1.629676908000000,SOF,,,0x68B,,0x0C
1.629681508000000,OUT,0x0E,0x01,,,0x0A
1.629684772000000,DATA0,,,,0xFF 0x55 0x37 0xFA 0xDC 0x28 0x32 0x32 0x03 0x00 0x00 0x40 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0xB0 0xF2 0x76 0x00 0x4D 0x13 0x00 0x10 0x06 0xCD 0x00 0x10 0x00 0x00 0x00 0xC0 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x03 0x00 0x00 0x00 0x00 0x00 0x00 0x40 0x00 0x00 0x00 0x00 0xF8 0xCC 0x75 0x62,0xD8AF
1.629730600000000,ACK,,,,,
1.629732536000000,IN,0x0E,0x01,,,0x0A
1.629735628000000,NAK,,,,,
1.630676888000000,SOF,,,0x68C,,0x03
1.630681084000000,IN,0x0E,0x01,,,0x0A
1.630684352000000,DATA0,,,,0xFF 0x55 0x28 0x94 0x53 0x99 0x10 0xFF 0x02 0x0F 0x12 0x12 0x12 0x13 0x86 0x42 0x14 0xF0 0xC0 0x03 0x13 0xFF 0x14 0xA1 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0xB0 0xBB,0xCE68
1.630730384000000,ACK,,,,,
1.631676868000000,SOF,,,0x68D,,0x1C
1.631680132000000,IN,0x0E,0x01,,,0x0A
1.631683220000000,NAK,,,,,
1.632676848000000,SOF,,,0x68E,,0x14
1.632680112000000,IN,0x0E,0x01,,,0x0A
1.632683208000000,NAK,,,,,
1.633676828000000,SOF,,,0x68F,,0x0B
1.633680092000000,IN,0x0E,0x01,,,0x0A
1.633683176000000,NAK,,,,,
1.634676808000000,SOF,,,0x690,,0x16
1.634680072000000,IN,0x0E,0x01,,,0x0A
1.634683156000000,NAK,,,,,
1.635676788000000,SOF,,,0x691,,0x09
1.635680052000000,IN,0x0E,0x01,,,0x0A
1.635683144000000,NAK,,,,,
1.636676768000000,SOF,,,0x692,,0x01
1.636681384000000,OUT,0x0E,0x01,,,0x0A
1.636684648000000,DATA1,,,,0xFF 0x55 0x37 0xFA 0xDC 0x28 0x32 0x32 0x05 0x00 0x00 0x00 0x7C 0xFA 0x85 0x04 0x50 0x61 0xDF 0x00 0xD0 0x2E 0x73 0x28 0xFE 0xFF 0xFF 0xFF 0x4B 0x4F 0xDF 0x00 0x9F 0xF1 0xDE 0x00 0x30 0x76 0x9C 0x02 0xF8 0xFA 0x85 0x04 0x18 0x21 0xDD 0x00 0x30 0x76 0x9C 0x02 0xB0 0x40 0x17 0x2C 0x28 0xF3 0x76 0x00 0x01 0x00 0xED 0xDA,0x24C5
1.636731076000000,ACK,,,,,
1.636733016000000,IN,0x0E,0x01,,,0x0A
1.636736104000000,NAK,,,,,
1.637676752000000,SOF,,,0x693,,0x1E
1.637680932000000,IN,0x0E,0x01,,,0x0A
1.637684184000000,DATA1,,,,0xFF 0x55 0x28 0x9B 0x54 0x99 0x17 0xFF 0x02 0x0F 0x12 0x12 0x12 0x13 0x86 0x42 0x14 0xF0 0xC0 0x03 0x13 0xFF 0x14 0xA1 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0xB0 0xCA,0x2BB2
1.637730212000000,ACK,,,,,
1.638676732000000,SOF,,,0x694,,0x11
1.638681328000000,OUT,0x0E,0x01,,,0x0A
