Time [s],PID,Address,Endpoint,Frame #,Data,CRC
2.554898192000000,SOF,,,0x5A4,,0x13
2.555898172000000,SOF,,,0x5A5,,0x0C
2.556898152000000,SOF,,,0x5A6,,0x04
2.557898136000000,SOF,,,0x5A7,,0x1B
2.558898112000000,SOF,,,0x5A8,,0x1A
2.559898096000000,SOF,,,0x5A9,,0x05
2.560898076000000,SOF,,,0x5AA,,0x0D
2.561898056000000,SOF,,,0x5AB,,0x12
2.562898036000000,SOF,,,0x5AC,,0x1D
2.563898016000000,SOF,,,0x5AD,,0x02
2.564764668000000,SETUP,0x0A,0x00,,,0x1B
2.564767932000000,DATA0,,,,0x00 0x01 0x01 0x00 0x00 0x00 0x00 0x00,0xE5AE
2.564776344000000,ACK,,,,,
2.564781164000000,IN,0x0A,0x00,,,0x1B
2.564784424000000,DATA1,,,,,0x0000
2.564787680000000,ACK,,,,,
2.564897996000000,SOF,,,0x5AE,,0x0A
2.565009744000000,SETUP,0x0A,0x00,,,0x1B
2.565013012000000,DATA0,,,,0x21 0x0A 0x00 0x00 0x00 0x00 0x00 0x00,0x20D6
2.565021428000000,ACK,,,,,
2.565026244000000,IN,0x0A,0x00,,,0x1B
2.565029504000000,DATA1,,,,,0x0000
2.565032760000000,ACK,,,,,
2.565897976000000,SOF,,,0x5AF,,0x15
2.565901244000000,IN,0x0A,0x01,,,0x0D
2.565904340000000,NAK,,,,,
2.566897960000000,SOF,,,0x5B0,,0x08
2.566901224000000,IN,0x0A,0x01,,,0x0D
2.566904304000000,NAK,,,,,
2.567897940000000,SOF,,,0x5B1,,0x17
2.567903056000000,OUT,0x0A,0x01,,,0x0D
2.567906320000000,DATA0,,,,0xFF 0x55 0x5F 0x2E 0xB5 0xB6 0x2E 0xA4 0x03 0x00 0x00 0x40 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0xB0 0xF2 0x76 0x00 0x4D 0x13 0x00 0x10 0x06 0xCD 0x00 0x10 0x00 0x00 0x00 0xC0 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x03 0x00 0x00 0x00 0x00 0x00 0x00 0x40 0x00 0x00 0x00 0x00 0xF8 0xCC 0x75 0x93,0xB3C8
2.567952160000000,ACK,,,,,
2.567954084000000,IN,0x0A,0x01,,,0x0D
2.567957164000000,NAK,,,,,
2.568897920000000,SOF,,,0x5B2,,0x1F
2.568901804000000,IN,0x0A,0x01,,,0x0D
2.568905064000000,DATA0,,,,0xFF 0x55 0x37 0xDD 0x39 0x2A 0x4D 0xB5 0x02 0x0F 0x12 0x12 0x12 0x13 0x86 0x42 0x14 0xF0 0xC0 0x03 0x13 0xFF 0x14 0xA1 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0xB0 0x7D,0xF7ED
2.568951100000000,ACK,,,,,
2.569897900000000,SOF,,,0x5B3,,0x00
2.569901168000000,IN,0x0A,0x01,,,0x0D
2.569904260000000,NAK,,,,,
2.570897884000000,SOF,,,0x5B4,,0x0F
2.570901148000000,IN,0x0A,0x01,,,0x0D
2.570904224000000,NAK,,,,,
2.571897864000000,SOF,,,0x5B5,,0x10
2.571901128000000,IN,0x0A,0x01,,,0x0D
2.571904224000000,NAK,,,,,
2.572897844000000,SOF,,,0x5B6,,0x18
2.572901108000000,IN,0x0A,0x01,,,0x0D
2.572904200000000,NAK,,,,,
2.573897824000000,SOF,,,0x5B7,,0x07
2.573901088000000,IN,0x0A,0x01,,,0x0D
2.573904180000000,NAK,,,,,
2.574897804000000,SOF,,,0x5B8,,0x06
2.574902420000000,OUT,0x0A,0x01,,,0x0D
2.574905684000000,DATA1,,,,0xFF 0x55 0x5F 0x2E 0xB5 0xB6 0x2E 0xA4 0x05 0x00 0x00 0x00 0x7C 0xFA 0x85 0x04 0x50 0x61 0xDF 0x00 0xD0 0x2E 0x73 0x28 0xFE 0xFF 0xFF 0xFF 0x4B 0x4F 0xDF 0x00 0x9F 0xF1 0xDE 0x00 0x30 0x74 0x9C 0x02 0xF8 0xFA 0x85 0x04 0x18 0x21 0xDD 0x00 0x30 0x74 0x9C 0x02 0xB0 0x40 0x17 0x2C 0x28 0xF3 0x76 0x00 0x01 0x00 0xE9 0x07,0x16DC
2.574952188000000,ACK,,,,,
2.574954116000000,IN,0x0A,0x01,,,0x0D
2.574957212000000,NAK,,,,,
2.575897784000000,SOF,,,0x5B9,,0x19
2.575901984000000,IN,0x0A,0x01,,,0x0D
2.575905244000000,DATA1,,,,0xFF 0x55 0x37 0xE4 0x39 0x2A 0x54 0xB5 0x02 0x0F 0x12 0x12 0x12 0x13 0x86 0x42 0x14 0xF0 0xC0 0x03 0x13 0xFF 0x14 0xA1 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0xB0 0x8B,0x7619
2.575951196000000,ACK,,,,,
2.576897768000000,SOF,,,0x5BA,,0x11
2.576901632000000,OUT,0x0A,0x01,,,0x0D
2.576904896000000,DATA0,,,,0xFF 0x55 0x5F 0x2E 0x35 0xB6 0x2E 0xA4 0x08 0x04 0x00 0x2C 0x00 0x08 0x00 0x00 0x3C 0x30 0xE1 0x00 0x00 0x00 0x00 0x00 0xB0 0xF2 0x76 0x00 0xC0 0x03 0x3B 0x75 0x82 0x3C 0xCE 0xB4 0xB0 0xF2 0x76 0x00 0x97 0x32 0xDD 0x00 0xE2 0x04 0x05 0x00 0x80 0x01 0x00 0x00 0x00 0x00 0x00 0x00 0x3C 0x30 0xE1 0x00 0x28 0xF3 0xEA 0x88,0xC62C
2.576950732000000,ACK,,,,,
2.576952660000000,IN,0x0A,0x01,,,0x0D
2.576955760000000,NAK,,,,,
2.577897748000000,SOF,,,0x5BB,,0x0E
2.577901880000000,IN,0x0A,0x01,,,0x0D
2.577904976000000,NAK,,,,,
2.578897728000000,SOF,,,0x5BC,,0x01
2.578902360000000,OUT,0x0A,0x01,,,0x0D
2.578905624000000,DATA1,,,,0xFF 0x55 0x5F 0x2E 0x35 0xB6 0x2E 0xA4 0x08 0x04 0x00 0x30 0x00 0x08 0x00 0x00 0x3C 0x30 0xE1 0x00 0x00 0x00 0x00 0x00 0xB0 0xF2 0x76 0x00 0xC0 0x03 0x3B 0x75 0x82 0x3C 0xCE 0xB4 0xB0 0xF2 0x76 0x00 0x97 0x32 0xDD 0x00 0xE2 0x04 0x05 0x00 0x80 0x01 0x00 0x00 0x00 0x00 0x00 0x00 0x3C 0x30 0xE1 0x00 0x28 0xF3 0xEE 0x8C,0xA61D
2.578951468000000,ACK,,,,,
2.578953388000000,IN,0x0A,0x01,,,0x0D
2.578956472000000,NAK,,,,,
2.579897708000000,SOF,,,0x5BD,,0x1E
2.579901308000000,IN,0x0A,0x01,,,0x0D
2.579904396000000,NAK,,,,,
