Time [s],PID,Address,Endpoint,Frame #,Data,CRC
3.937112296000000,SOF,,,0x5DC,,0x1B
3.938112276000000,SOF,,,0x5DD,,0x04
3.939112256000000,SOF,,,0x5DE,,0x0C
3.940112236000000,SOF,,,0x5DF,,0x13
3.941112216000000,SOF,,,0x5E0,,0x1F
3.942112196000000,SOF,,,0x5E1,,0x00
3.943112176000000,SOF,,,0x5E2,,0x08
3.944112156000000,SOF,,,0x5E3,,0x17
3.945112140000000,SOF,,,0x5E4,,0x18
3.946112120000000,SOF,,,0x5E5,,0x07
3.947071148000000,SETUP,0x0C,0x00,,,0x0B
3.947074416000000,DATA0,,,,0x00 0x01 0x01 0x00 0x00 0x00 0x00 0x00,0xE5AE
3.947082828000000,ACK,,,,,
3.947087664000000,IN,0x0C,0x00,,,0x0B
3.947090924000000,DATA1,,,,,0x0000
3.947094180000000,ACK,,,,,
3.947112100000000,SOF,,,0x5E6,,0x0F
3.947283496000000,SETUP,0x0C,0x00,,,0x0B
3.947286760000000,DATA0,,,,0x21 0x0A 0x00 0x00 0x00 0x00 0x00 0x00,0x20D6
3.947295172000000,ACK,,,,,
3.947299992000000,IN,0x0C,0x00,,,0x0B
3.947303252000000,DATA1,,,,,0x0000
3.947306508000000,ACK,,,,,
3.948112080000000,SOF,,,0x5E7,,0x10
3.948115344000000,IN,0x0C,0x01,,,0x1D
3.948118432000000,NAK,,,,,
3.949112060000000,SOF,,,0x5E8,,0x11
3.949115908000000,OUT,0x0C,0x01,,,0x1D
3.949119176000000,DATA0,,,,0xFF 0x55 0xCE 0x48 0xB2 0x0F 0x1C 0x13 0x03 0x00 0x00 0x40 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0xB0 0xF2 0x76 0x00 0x4D 0x13 0x00 0x10 0x06 0xCD 0x00 0x10 0x00 0x00 0x00 0xC0 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x03 0x00 0x00 0x00 0x00 0x00 0x00 0x40 0x00 0x00 0x00 0x00 0xF8 0xCC 0x75 0xCF,0xF3F6
3.949165092000000,ACK,,,,,
3.949167024000000,IN,0x0C,0x01,,,0x1D
3.949170116000000,NAK,,,,,
3.950112040000000,SOF,,,0x5E9,,0x0E
3.950116256000000,IN,0x0C,0x01,,,0x1D
