Time [s],PID,Address,Endpoint,Frame #,Data,CRC
3.881335796000000,SOF,,,0x4B1,,0x12
3.882335780000000,SOF,,,0x4B2,,0x1A
3.883335760000000,SOF,,,0x4B3,,0x05
3.884335740000000,SOF,,,0x4B4,,0x0A
3.885335720000000,SOF,,,0x4B5,,0x15
3.886335704000000,SOF,,,0x4B6,,0x1D
3.887335684000000,SOF,,,0x4B7,,0x02
3.888335664000000,SOF,,,0x4B8,,0x03
3.889335648000000,SOF,,,0x4B9,,0x1C
3.890335628000000,SOF,,,0x4BA,,0x14
3.891110912000000,SETUP,0x08,0x00,,,0x0C
3.891114176000000,DATA0,,,,0x00 0x01 0x01 0x00 0x00 0x00 0x00 0x00,0xE5AE
3.891122600000000,ACK,,,,,
3.891127408000000,IN,0x08,0x00,,,0x0C
3.891130656000000,DATA1,,,,,0x0000
3.891133908000000,ACK,,,,,
3.891335608000000,SOF,,,0x4BB,,0x0B
3.891338872000000,SETUP,0x08,0x00,,,0x0C
3.891342140000000,DATA0,,,,0x21 0x0A 0x00 0x00 0x00 0x00 0x00 0x00,0x20D6
3.891350560000000,ACK,,,,,
3.891355404000000,IN,0x08,0x00,,,0x0C
3.891358660000000,DATA1,,,,,0x0000
3.891361920000000,ACK,,,,,
3.892335588000000,SOF,,,0x4BC,,0x04
3.892338852000000,IN,0x08,0x01,,,0x1A
3.892341932000000,NAK,,,,,
3.893335568000000,SOF,,,0x4BD,,0x1B
3.893340300000000,OUT,0x08,0x01,,,0x1A
3.893343564000000,DATA0,,,,0xFF 0x55 0xEA 0x09 0x80 0x26 0x41 0xF0 0x03 0x00 0x00 0x40 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0xB0 0xF2 0x76 0x00 0x4D 0x13 0x00 0x10 0x06 0xCD 0x00 0x10 0x00 0x00 0x00 0xC0 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x03 0x00 0x00 0x00 0x00 0x00 0x00 0x40 0x00 0x00 0x00 0x00 0xF8 0xCC 0x75 0x93,0x6AAC
3.893389496000000,ACK,,,,,
3.893391432000000,IN,0x08,0x01,,,0x1A
3.893394520000000,NAK,,,,,
3.894335548000000,SOF,,,0x4BE,,0x13
3.894339748000000,IN,0x08,0x01,,,0x1A
3.894343008000000,DATA0,,,,0xFF 0x55 0x19 0x94 0x4E 0xFE 0x04 0x3D 0x02 0x0F 0x12 0x12 0x12 0x13 0x86 0x42 0x14 0xF0 0xC0 0x03 0x13 0xFF 0x14 0xA1 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0xB0 0x3E,0x5E51
3.894389044000000,ACK,,,,,
3.895335528000000,SOF,,,0x4BF,,0x0C
3.895338876000000,IN,0x08,0x01,,,0x1A
3.895341976000000,NAK,,,,,
3.896335512000000,SOF,,,0x4C0,,0x0B
3.896338776000000,IN,0x08,0x01,,,0x1A
3.896341868000000,NAK,,,,,
3.897335492000000,SOF,,,0x4C1,,0x14
3.897338756000000,IN,0x08,0x01,,,0x1A
3.897341848000000,NAK,,,,,
3.898335472000000,SOF,,,0x4C2,,0x1C
3.898338740000000,IN,0x08,0x01,,,0x1A
3.898341836000000,NAK,,,,,
3.899335456000000,SOF,,,0x4C3,,0x03
3.899338720000000,IN,0x08,0x01,,,0x1A
3.899341812000000,NAK,,,,,
3.900335436000000,SOF,,,0x4C4,,0x0C
3.900339284000000,OUT,0x08,0x01,,,0x1A
3.900342548000000,DATA1,,,,0xFF 0x55 0xEA 0x09 0x80 0x26 0x41 0xF0 0x05 0x00 0x00 0x00 0x7C 0xFA 0x85 0x04 0x50 0x61 0xDF 0x00 0xD0 0x2E 0x73 0x28 0xFE 0xFF 0xFF 0xFF 0x4B 0x4F 0xDF 0x00 0x9F 0xF1 0xDE 0x00 0xF0 0x75 0x9C 0x02 0xF8 0xFA 0x85 0x04 0x18 0x21 0xDD 0x00 0xF0 0x75 0x9C 0x02 0xB0 0x40 0x17 0x2C 0x28 0xF3 0x76 0x00 0x01 0x00 0x6B 0x89,0x18F6
3.900388972000000,ACK,,,,,
3.900390896000000,IN,0x08,0x01,,,0x1A
3.900394000000000,NAK,,,,,
3.901335416000000,SOF,,,0x4C5,,0x13
3.901339612000000,IN,0x08,0x01,,,0x1A
