Time [s],PID,Address,Endpoint,Frame #,Data,CRC
3.874043480000000,DATA0,,,,0xFF 0x55 0x5F 0xDA 0x3B 0xB8 0x12 0x26 0x09 0x2D 0x80 0xE6 0x00 0x08 0x28 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0x02 0xC4 0x11 0x00 0x00 0x7C 0xFA 0xF1 0xA9,0x877B
3.874093828000000,ACK,,,,,
3.874095760000000,IN,0x16,0x01,,,0x18
3.874098852000000,NAK,,,,,
3.875035596000000,SOF,,,0x14E,,0x12
3.875040212000000,OUT,0x16,0x01,,,0x18
3.875043476000000,DATA1,,,,0xFF 0x55 0x5F 0xDA 0x3B 0xB8 0x12 0x26 0x09 0x2D 0xA8 0xE6 0x00 0x08 0x28 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0x02 0xC4 0x11 0x00 0x00 0x7C 0xFA 0x19 0xD1,0xE4AA
3.875093820000000,ACK,,,,,
3.875095740000000,IN,0x16,0x01,,,0x18
3.875098824000000,NAK,,,,,
3.876035576000000,SOF,,,0x14F,,0x0D
3.876040208000000,OUT,0x16,0x01,,,0x18
3.876043472000000,DATA0,,,,0xFF 0x55 0x5F 0xDA 0x3B 0xB8 0x12 0x26 0x09 0x2D 0xD0 0xE6 0x00 0x08 0x28 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0x02 0xC4 0x11 0x00 0x00 0x7C 0xFA 0x41 0xF9,0xF830
3.876093816000000,ACK,,,,,
3.876095740000000,IN,0x16,0x01,,,0x18
3.876098816000000,NAK,,,,,
3.877035556000000,SOF,,,0x150,,0x10
3.877039456000000,OUT,0x16,0x01,,,0x18
3.877042720000000,DATA1,,,,0xFF 0x55 0x5F 0xDA 0x3B 0xB8 0x12 0x26 0x09 0x2D 0xF8 0xE6 0x00 0x08 0x28 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0x02 0xC4 0x11 0x00 0x00 0x7C 0xFA 0x69 0x21,0xE3B1
3.877093052000000,ACK,,,,,
3.877094984000000,IN,0x16,0x01,,,0x18
3.877098080000000,NAK,,,,,
3.878035536000000,SOF,,,0x151,,0x0F
3.878039384000000,OUT,0x16,0x01,,,0x18
3.878042648000000,DATA0,,,,0xFF 0x55 0x5F 0xEA 0x3B 0xB8 0x22 0x26 0x09 0x2D 0x20 0xE7 0x00 0x08 0x28 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0x02 0xC4 0x11 0x00 0x00 0x7C 0xFA 0x92 0x6A,0x15E1
3.878092912000000,ACK,,,,,
3.878094832000000,IN,0x16,0x01,,,0x18
3.878097916000000,NAK,,,,,
3.879035516000000,SOF,,,0x152,,0x07
3.879040932000000,OUT,0x16,0x01,,,0x18
3.879044196000000,DATA1,,,,0xFF 0x55 0x5F 0xEA 0x3B 0xB8 0x22 0x26 0x09 0x2D 0x48 0xE7 0x00 0x08 0x28 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0x02 0xC4 0x11 0x00 0x00 0x7C 0xFA 0xBA 0x92,0xFF07
3.879094528000000,ACK,,,,,
3.879096460000000,IN,0x16,0x01,,,0x18
3.879099556000000,NAK,,,,,
3.880035496000000,SOF,,,0x153,,0x18
3.880040560000000,OUT,0x16,0x01,,,0x18
